,Name,Address,Latitude,Longitude
2729,The Shepherd's Inn Downtown Atlanta Homeless Shelter Atlanta Georgia,"165 Ivan Allen Blvd NW Atlanta, Georgia 30313",33.76467896000,-84.392807000000
2730,Gateway Center Atlanta Atlanta Georgia,"275 Pryor St. SW Atlanta, Georgia 30303",33.74733734000,-84.394355700000
2731,Trinity Community MInistries Atlanta Georgia,"21 Bell Street Northeast Atlanta, Georgia 30303",33.74808502000,-84.389991700000
2732,Serenity House of Atlanta Ministries Atlanta Georgia,"600 Main St Atlanta, Georgia 30058",33.74899540000,-84.387982000000
2733,"Our House, Inc. Atlanta Georgia","173 Boulevard NE Atlanta, Georgia 30312",33.75917550000,-84.371742500000
2734,Jars of Clay Outreach - Kingdom Worship Center Atlanta Georgia,"937 Sims St. SW Atlanta, Georgia 30310",33.72917557000,-84.403427100000
2735,"Nicholas House, Inc. Atlanta Georgia","830 Boulevard SE Atlanta, Georgia 30316",33.73182270000,-84.367952000000
2736,Decatur Cooperative Ministry - Shelter For Women Decatur Georgia,"P.O. Box 457 Decatur, Georgia 30031",33.77529144000,-84.304260200000
2737,Solomon's Temple Inc. Atlanta Georgia,"2836 Springdale Road SW Atlanta, Georgia 30315",33.67741780000,-84.414979700000
2738,"Emma Cares, Inc. Decatur Georgia","2268 Clanton Terrace Decatur, Georgia 30034",33.71245575000,-84.297866800000
2739,William S. Davies Homeless Shelter Rome Georgia,"132 East 18th St Rome, Georgia 30262",34.23103307000,-85.170739100000
2740,Brother Charlie Rescue Center Tifton Georgia,"326 Beech Street Tifton, Georgia 31793",31.44461441000,-83.503562900000
2741,Tiftarea House of Hope Tifton Georgia,"602 W 3rd St Tifton, Georgia 31793",31.45257000000,-83.519620000000
2742,Albany Rescue Mission Albany Georgia,"604 N. Monroe St. Albany, Georgia 31701",31.58519173000,-84.158767700000
2743,Liberty House of Albany Albany Georgia,"506 Pine Ave Albany, Georgia 31701",31.57797241211,-84.159828186035
2744,Faith and Community Outreach - Shelter for Women and Children Albany Georgia,"106 North Monroe Street Albany, Georgia 31701",31.57755279541,-84.158638000488
2745,Open Arms Bridge Shelter for Youth Albany Georgia,"420 Pine Avenue Albany, Georgia 31702",31.57797241211,-84.157882690430
2746,The Salvation Army of Albany Emergency Shelter  Albany Georgia,"304 W 2nd Avenue Albany, Georgia 31701",31.58868790000,-84.154014500000
2747,"Rainbow Village, Inc. Duluth Georgia","3427 Duluth Highway 120 Duluth, Georgia 30096",34.00048447000,-84.141754100000
2748,"Maranatha House Ministries, Inc. Suwanee Georgia","PO Box 1713 Suwanee, Georgia 30024",34.06701279000,-84.090721100000
2749,The Salvation Army - Divisional Headquarters Norcross Georgia,"1000 Center Place Norcross, Georgia 30093",33.91040039000,-84.200538600000
2750,"IM IN A FAMILY RECEIVING HOMES,INC Cumming Georgia","3482 keith bridge road #126 Cumming, Georgia 30041",34.25970459000,-84.070930400000
2751,Family Promise of Gwinnett County Lawrenceville Georgia,"3495 B Sugarloaf Parkway Lawrenceville, Georgia 30044",33.92631149000,-84.018074000000
2752,Quinn House Lawrenceville Georgia,"555 Hurricane Shoals Rd Lawrenceville, Georgia 30046",33.95569100000,-83.989818000000
2753,Open Hearts Youth Shelter Redan Georgia,"PO Box 1372 Redan, Georgia 30074",33.75000000000,-84.129997200000
2754,Bonner Brothers Transitional Housing Lithonia Georgia,"3317 Panola Road Lithonia, Georgia 30038",33.68933487000,-84.176345800000
2755,Phoenix Pass Conyers Georgia,"P. O. Box 1155 Conyers, Georgia 30012",33.71776581000,-83.995590200000
2756,Interfaith Hospitality Network of Athens Athens Georgia,"393-1 West Hancock Avenue Athens, Georgia 30606",33.95855080000,-83.381836200000
2757,Bigger Vision Community Shelter Athens Georgia,"95 North Ave Athens, Georgia 30603",33.96600920000,-83.372197300000
2758,Athens Area Homeless Shelter Athens Georgia,"620 Barber Street Athens, Georgia 30601",33.96861970000,-83.386315300000
2759,The Potter's House Jefferson Georgia,"655 Potter's House Road Jefferson, Georgia 30549",34.11705399000,-83.572387700000
2760,NorthEast Georgia Homeless Veterans Shelter Winder Georgia,"80 King St Winder, Georgia 30680",33.98968887000,-83.714874200000
2761,Youth Connections - Kings Manor Shelter Atlanta Georgia,"4625 Ben Hill Rd Atlanta, Georgia 30349",33.62881610000,-84.506893000000
2762,My Brothers House College Park Georgia,"2525 Fox Hall Lane South College Park, Georgia 30213",33.57092500000,-84.472183000000
2763,The D.O.R.M. (The Development of Responsible Men) Riverdale Georgia,"640 Hwy 138 SW Riverdale, Georgia 30274",33.54689026000,-84.411590500000
2764,Sconiers Homeless Preventive Organization inc  Riverdale  Georgia,"126 Highway 138 S.W. Riverdale , Georgia 30274",33.54149870000,-84.394738300000
2765,Women of Excellence - Transitional Home Hampton Georgia,"P.o. Box 776 Hampton, Georgia 30228",33.41931534000,-84.291076600000
2766,Family Promise of Augusta Augusta Georgia,"2177 Central Avenue Augusta, Georgia 30904",33.47071800000,-82.015745000000
2767,Mercy Ministries - Day Center Augusta Georgia,"1739 Fenwick Street Augusta, Georgia 30904",33.47846222000,-81.996177600000
2768,Mercy Ministries Day Shelter For Homeless Augusta Georgia,"1739 Fenwick Street Augusta, Georgia 30904",33.47853700000,-81.996124000000
2769,The Salvation Army Center of Hope Shelter Augusta Georgia,"1384 Greene Street Augusta, Georgia 30901",33.47696304000,-81.979644700000
2770,Garden City Rescue Mission Augusta ,"828 Fenwick St Augusta, Georgia 30901",33.46933980000,-81.969509500000
2771,Head of the Giant Ministry Shelter Augusta Georgia,"2136 Circular Dr Augusta, Georgia 30903",33.42265670000,-82.023712800000
2772,Augusta Rescue Mission Augusta Georgia,"526 Walker Street Augusta, Georgia 30901",33.46909390000,-81.961765600000
2773,Mt. Salem Outreach Mission Gloverville South Carolina,"2534 Augusta Rd Gloverville, South Carolina 29828",33.52113420000,-81.837821000000
2774,Salvation Army Shelter - MACH Aiken South Carolina,"604 Park Avenue Aiken, South Carolina 29802",33.55640411000,-81.712852400000
2775,A Higher Calling Griffin ,"305 Louise Lane Griffin,  30223",33.23402530000,-84.296307100000
2776,Impact Christian Ministries Griffin Georgia,"1115 west solomon street Griffin, Georgia 30223",33.24917603000,-84.280944800000
2777,"Hurlburt Johnson Friendship House, Inc Murphy ","73 Blumenthal St Murphy,  28906",35.08585000000,-84.031490000000
2778,Yesha House Family Shelter Cleveland Georgia,"882 Asbestos Rd Cleveland, Georgia 30528",34.64267100000,-83.754356000000
2779,Action Ministries  Gainesville Gainesville Georgia,"1 1st St Gainesville, Georgia 30504",34.25401930000,-83.844422600000
2780,Gainesville City Baptist Rescue Mission Gainesville Georgia,"669 Main Street SW Gainesville, Georgia 30501",34.29424286000,-83.823463400000
2781,HOPE Center for homeless Carrollton Georgia,"415 Newnan Rd. Carrollton, Georgia 30117",33.57637024000,-85.059638900000
2782,Genesis JOY House Homeless Shelter Warner Robins Georgia,"501 Marshall Avenue Warner Robins, Georgia 31095",32.61965690000,-83.604624000000
2783,Rescue Mission of Middle Georgia Macon Georgia,"774 Hazel St Macon, Georgia 31201",32.82861328000,-83.639137200000
2784,Daybreak center Macon  Georgia,"174 Walnut St.  Macon , Georgia 31201",32.83497800000,-83.622772700000
2785,Open Hearts Community Mission Statesboro Georgia,"201 Martin Luther King Jr Dr Statesboro, Georgia 30458",32.44757930000,-81.788205000000
2786,Community Shelter - United Community Ministries Rocky Mount North Carolina,"341 McDonald Street Rocky Mount, North Carolina 27804",35.05010470000,-83.415075700000
2787,Habersham Homeless Ministries Clarkesville Georgia,"105 Dove Lane Clarkesville, Georgia 30523",34.67075540000,-83.537213000000
2788,Garden of Gethsemane Shelter Covington Georgia,"7133 Turner Lake Circle Covington, Georgia 30014",33.59086990000,-83.879440300000
2789,The Salvation Army Milledgeville Milledgeville Georgia,"461 E. Hancock Street Milledgeville, Georgia 31061",33.08204320000,-83.220627700000
2790,Salvation Army of Anderson County - Shelter Anderson South Carolina,"106 Tolly St Anderson, South Carolina 29624",34.50151443000,-82.654121400000
2791,Haven of Rest Ministries Anderson South Carolina,"219 West Whitner St Anderson, South Carolina 29624",34.50273132000,-82.652999800000
2792,Anderson Sunshine House Anderson South Carolina,"P.O. Box 435 Anderson, South Carolina 29622",34.50343940000,-82.650133200000
2793,Union Mission  Inc. Savannah Georgia,"120 Fahm St Savannah, Georgia 31401",32.08002472000,-81.100669800000
2794,Salvation Army Homeless Shelter Savannah Savannah  Georgia,"3100 Montgomery Street Savannah , Georgia 31405",32.05117340000,-81.107531000000
2795,Inner City Night Shelter Savannah Georgia,"124 Arnold St Savannah, Georgia 31401",32.07603073000,-81.082908600000
2796,"Family Promise of Anderson County, Inc. - Family Shelter Anderson South Carolina","P.O. Box 1466 Anderson, South Carolina 29621",34.51229858400,-82.647949218800
2797,United Veterans Association Shelter Greenville Greenville South Carolina,"20 3rd Street Greenville, South Carolina 29611",34.60924600000,-82.759058900000
2798,Our Daily Rest Seneca South Carolina,"525 East Main Street Seneca, South Carolina 29678",34.68560791000,-82.946563700000
2799,Salvation Army O'Fallon O Fallon Missouri,"1 William Booth Dr O Fallon, Missouri 63366",38.81060791016,-90.699844360352
2800,Victory Square Men's Shelter Springfield Missouri,"1610 N. Broadway Ave. Springfield, Missouri 65803",37.22798650000,-93.302199000000
2801,Springfield Victory Mission Springfield Missouri,"1715 N. Boonville Ave. Springfield, Missouri 65801",37.22929764000,-93.292396500000
2802,"The Kitchen, Inc Springfield Missouri","1630 N. Jefferson Springfield, Missouri 65803",37.22848710000,-93.288576100000
2803,Veterans Coming Home Center Springfield Missouri,"806 N Jefferson Ave Springfield, Missouri 65802",37.21646000000,-93.289033000000
2804,Salvation Army Harbor House Springfield Missouri,"636 North Boonville Avenue Springfield, Missouri 65806",37.21454870000,-93.291874000000
2805,Shared Blessings Homeless Shelter Bonne Terre Missouri,"518 Grove Street Bonne Terre, Missouri 63628",37.91480637000,-90.549728300000
2806,New Life Evangelistic Center Homeless Shelter Potosi Mineral Point Missouri,"10057 Jaguar Rd Mineral Point, Missouri 63660",37.94477081299,-90.724296569824
2807,Harvest House Inc Boonville Missouri,"1224 Rural Street Boonville, Missouri 65233",38.97990799000,-92.733634900000
2808,The True North Emergency Shelter Columbia Missouri,"PO Box 1367 Columbia, Missouri 65205",38.96598815918,-92.374931335449
2809,First Step Back Home Lake St Louis Missouri,"18 Auvergne Drive Lake St. Louis, Missouri 63367",38.78093719000,-90.788360600000
2810,Lake Area Helping Hands  Homeless Shelter Camdenton Missouri,"68 Holden Drive Camdenton, Missouri 65020",37.99718230000,-92.763661900000
2811,Martha Vance Samaritan Outreach Center West Plains Missouri,"715 Missouri Ave West Plains, Missouri 65775",36.73601060000,-91.859610000000
2812,Salvation Army Shelter Quincy Quincy Illinois,"501 Broadway St Quincy, Illinois 62301",39.93611908000,-91.407997100000
2813,Safe House For Women Cape Girardeau Missouri,"not disclosed Cape Girardeau, Missouri 63701",37.30588531494,-89.518150329590
2814,The Amen Center Advance Missouri,"3600 State Highway N Advance, Missouri 63730",37.20763870000,-89.786485000000
2815,Cairo Women's Shelter Cairo Illinois,"PO Box 911 Cairo, Illinois 62914",37.05260000000,-89.184274999978
2816,Restoration Life Center Emergency Shelter Neosho Missouri,"308 E Spring St Neosho, Missouri 64850",36.86955830000,-94.365752000000
2817,BRAVE Domestic Violence Center Malden Missouri,"PO Box 52 Malden, Missouri 63863",36.55700280000,-89.966479800000
2818,Daeoc Homeless Shelter Sikeston Missouri,"820 Anderson Sikeston, Missouri 63801",36.88270950000,-89.579978900000
2819,Community Resource Center Chillicothe Missouri,"913 Webster Chillicothe, Missouri 64601",39.79428190000,-93.555555000000
2820,Green Hills Community Action Agency Trenton Missouri,"1506 Oklahoma Avenue Trenton, Missouri 64683",40.07915878296,-93.599472045898
2821,Columbia MO Men Only Shelter Columbia Missouri,"901 Wilkes Blvd Columbia, Missouri 65201",38.96022415161,-92.326637268066
2822,Welcome Home  Inc.- Serving Homeless Veterans Columbia Missouri,"1206 Rangeline Columbia, Missouri 65201",38.96303558000,-92.324569700000
2823,Salvation Army Harbor House Shelter Columbia Missouri,"602 North Ann Street Columbia, Missouri 65201",38.95767593000,-92.313644400000
2824,Presbyterian Children's Transitional Housing for Boys and Girls Columbia Missouri,"409 Vandiver West Bldg. 5 Suite 203 Columbia, Missouri 65202",38.97168360000,-92.330875300000
2825,Rainbow House - Children's Emergency Shelter Columbia Missouri,"1611 Towne Drive Columbia, Missouri 65202",38.96930450000,-92.304690600000
2826,Wiley House Emergency Shelter for Men and Women Fulton ,"831 Jefferson Fulton, Missouri 65251",38.85358350000,-91.949724500000
2827,"Salvation Army Jefferson City, MO Center of Hope Family Shelter Jefferson City Missouri"," 	  907 Jefferson Street Jefferson City, Missouri 65101",38.57066630000,-92.179794900000
2828,Closed: New Life Evangelistic Center Shelter For Men Van Buren Van Buren Missouri,"Rt 1 Box 92 Van Buren, Missouri 63965",36.99560547000,-91.014572100000
2829,Agape House Of Franklin County Saint Clair Missouri,"1095 N. Service Rd. West Saint Clair, Missouri 63077",38.36130524000,-90.980819700000
2830,Regional Family Crisis Center Perryville Missouri,"PO Box 231 Perryville, Missouri 63775",37.72422020000,-89.861219600000
2831,"AM Housing, Inc.  Kirksville Missouri","P.O. Box 613 Kirksville, Missouri 63501",40.18120956421,-92.573089599609
2832,Good Samaritan Resource Center Waynesville Missouri,"1809 Historic 66 W Waynesville, Missouri 65583",37.81304550171,-92.229278564453
2833,United Gospel Rescue Mission Poplar Bluff Missouri,"421 W Pine St Poplar Bluff, Missouri 63901",36.75763020000,-90.394610000000
2834,Place of Grace Rockingham North Carolina,"252 School St Rockingham, North Carolina 28379",34.89766693000,-79.758277800000
2835,Janeth's Center for Women in Crisis Red Springs North Carolina,"135 North Main Street Red Springs, North Carolina 28377",34.81755065918,-79.181915283203
2836,Outreach Mission Inc Sanford North Carolina,"705 Chattham Street Sanford, North Carolina 27330",35.47410000000,-79.170640000000
2837,Community Inn Albemarle North Carolina,"510 South First St Albemarle, North Carolina 28001",35.34457779000,-80.198570200000
2838,The Salvation Army Center for Hope - Concord Concord North Carolina,"216 Patterson Avenue Concord, North Carolina 28025",35.41434790000,-80.574500000000
2839,Rowan Helping Ministries Overnight Shelter Salisbury North Carolina,"226 N Long Street Salisbury, North Carolina 27846",35.66580200195,-80.465309143066
2840,Christians United Outreach Center Asheboro North Carolina,"135 Sunset Ave. Asheboro, North Carolina 27203",35.70556259000,-79.814933700000
2841,Union County Community Shelter Monroe North Carolina,"311 East Jefferson Street Monroe, North Carolina 28112",34.98382950000,-80.546569800000
2842,Wrenn House Raleigh North Carolina,"908 W. Morgan St. Raleigh, North Carolina 27603",35.78136826000,-78.655288700000
2843,Meet Me at the Bridge Raleigh North Carolina,"Moore Square Raleigh, North Carolina 27601",35.77722549438,-78.635971069336
2844,Raleigh Rescue Mission Raleigh North Carolina,"314 E. Hargett Street Raleigh, North Carolina 27611",35.77796173000,-78.634552000000
2845,HADIT Home for Veterans Raleigh North Carolina,"5805 Old Forge Circle Raleigh, North Carolina 27609",35.86233000000,-78.612730000000
2846,Durham Rescue Mission Durham North Carolina,"1201 E. Main Street Durham, North Carolina 27701",35.98737335000,-78.887649500000
2847,Urban Ministries of Durham  Inc. Durham North Carolina,"410 Liberty Street Durham, North Carolina 27702",35.99365234000,-78.895782400000
2848,Genesis Home Durham North Carolina,"300 N. Queen Street Durham, North Carolina 27702",35.99498749000,-78.895172100000
2849,Family Temporary Shelter Program Durham   North Carolina,"not disclosed Durham  , North Carolina 27701",36.00159835815,-78.900535583496
2850,Secu Community House Chapel Hill North Carolina,"1315 M.L.K. Jr Blvd Chapel Hill, North Carolina 27516",35.95149270000,-79.058557100000
2851,HomeStart Chapel Hill North Carolina,"2505 Homestead Rd Chapel Hill, North Carolina 27516",35.95143890381,-79.065513610840
2852,Durham Rescue Mission Shelter For Women - Good Samaritan Inn Durham North Carolina,"507 East Knox St. Durham, North Carolina 27701",36.01334080000,-78.885553500000
2853,Open Door Ministries Men's Shelter High Point North Carolina,"400 N. Centennial Street High Point, North Carolina 27261",35.96389771000,-80.001831000000
2854,Weaver House Night Shelter - Greensboro Urban Ministry Greensboro North Carolina,"305 West Lee Stree Greensboro, North Carolina 27406",36.01910019000,-79.777496300000
2855,Bethesda Center for the Homeless Winston Salem North Carolina,"930 N Patterson Avenue Winston Salem, North Carolina 27101",36.10644913000,-80.241905200000
2856,Winston Salem Rescue Mission Winston Salem North Carolina,"718 N. Trade Street Winston Salem, North Carolina 27101",36.10347500000,-80.246706000000
2857,Samaritan Ministries Winston Salem North Carolina,"414 E Northwest Blvd Winston Salem, North Carolina 27101",36.10982513000,-80.241630500000
2858,The Salvation Army Center of Hope Winston Salem North Carolina,"1255 North Trade Street Winston Salem, North Carolina 27101",36.11001586914,-80.245231628418
2859,Beloved House Hospitality Asheville North Carolina,"39 GROVE ST. Asheville, North Carolina 28801",35.59246444702,-82.557739257813
2860,Western Carolina Rescue Mission Asheville North Carolina,"225 Patton Avenue Asheville, North Carolina 28802",35.59329987000,-82.561248700000
2861,"Homeward Bound Asheville - Homeless Services (AHOPE, PATH, & Room in the Inn) Asheville North Carolina","19 N. Ann Street Asheville, North Carolina 28801",35.59421300000,-82.560048000000
2862,Salvation Army Shelter For Men And Women Asheville North Carolina,"204 Haywood Street Asheville, North Carolina 28801",35.59534454346,-82.560089111328
2863,Asheville Buncombe Community Christian Ministry  Asheville North Carolina,"30 Cumberland Avenue Asheville, North Carolina 28801",35.59852219000,-82.559242200000
2864,The Haven of Transylvania County Brevard North Carolina,"240 South Caldwell Street Brevard, North Carolina 28712",35.23168563843,-82.737640380859
2865,Family Promise of the Lower Cape Fear Wilmington North Carolina,"4938 Oleander Drive Wilmington, North Carolina 28403",34.20887920000,-77.876033200000
2866,Good Shepherd Center Wilmington North Carolina,"811 Martin St Wilmington, North Carolina 28401",34.21884100000,-77.936610000000
2867,Wilmington Housing Authority Wilmingtion North Carolina,"508 S. Front Street Wilmingtion, North Carolina 28401",34.22886657715,-77.948127746582
2868,Sergeant Eugene Ashley Center Wilmington North Carolina,"2002 Colwell Ave Wilmington, North Carolina 28403",34.22745900000,-77.922569000000
2869,Lenoir Emergency Outreach Shelter (LEOS) Lenoir North Carolina,"1129 West Avenue Lenoir, North Carolina 28645",35.91271900000,-81.544272500000
2870,"Bassett Center, House the Children Rocky Mount North Carolina","916 Branch Street Rocky Mount, North Carolina 27801",35.93000500000,-77.792457700000
2871,Tarboro Community Outreach Homeless Shelter and Pantry Tarboro North Carolina,"701 Cedar Lane Tarboro, North Carolina 27886",35.89629364000,-77.540145800000
2872,Smithfield Rescue Mission Smithfield North Carolina,"523 Glenn Street Smithfield, North Carolina 27577",35.49869537000,-78.348876900000
2873,New Life Mission Mens Shelter Fayetteville North Carolina,"303 Maloney Avenue Fayetteville, North Carolina 28301",35.05674000000,-78.867704000000
2874,New Start New Beginning Shelter For The Homeless & Battered Women Fayetteville North Carolina,"1401 Coley Drive Fayetteville, North Carolina 28301",35.07457351685,-78.898406982422
2875,True Vine Ministries' Hope Center Fayetteville ,"913 Person Street Fayetteville, North Carolina 28301",35.04783060000,-78.861684900000
2876,Gospel Services Hope Center Fayetteville North Carolina,"913 Person Street Fayetteville, North Carolina 28301",35.04783248901,-78.861694335938
2877,Teague's Home for Women Fayetteville North Carolina,"333 Hawley Lane Fayetteville, North Carolina 28301",35.05353164673,-78.871688842773
2878,Salvation Army of Cumberland County Emergency Shelter Fayetteville North Carolina,"425 Alexander Street Fayetteville, North Carolina 28301",35.04889000000,-78.874175000005
2879,"Save the Babies House of Refuge Maternity Home, Inc. Fayetteville North Carolina","128 Sam Cameron St Fayetteville, North Carolina 28306",35.04109954834,-78.881401062012
2880,Friendship Home for Women and Children Marion North Carolina,"PO Box 297 Marion, North Carolina 28752",35.68545532230,-82.005722045900
2881,John Thompson Center for Men Marion North Carolina,"804 State Street Marion, North Carolina 28752",35.68896400000,-81.994680830000
2882,Burke Women & Children's Shelter Morganton North Carolina,"208 White Street Morganton, North Carolina 28655",35.74655300000,-81.683749000000
2883,The Meeting Place Mission Morganton North Carolina,"200 North King Street Morganton, North Carolina 28655",35.74616900000,-81.690204000000
2884,House of Refuge Morganton North Carolina,"106 Murphy Street Morganton, North Carolina 28655",35.73595428000,-81.721725400000
2885,Haywood Pathways Center Waynesville North Carolina,"179 Hemlock Street Waynesville, North Carolina 28786",35.47212260000,-83.004117900000
2886,Salvation Army Greenville Greenville South Carolina,"417 Rutherford Rd. Greenville, South Carolina 29601",34.87292862000,-82.400581300000
2887,Miracle Hill Ministries - Greenville Rescue Mission Greenville South Carolina,"575 West Washington Street Greenville, South Carolina 29602",34.85350800000,-82.407226500000
2888,Greenville Area Interfaith Hospitality Network Greenville South Carolina,"110 South Main Street Greenville, South Carolina 29601",34.84408100000,-82.405844700000
2889,Union Mission of Roanoke Rapids Roanoke Rapids North Carolina,"1310 Roanoke Avenue Roanoke Rapids, North Carolina 27870",36.45065308000,-77.659690800000
2890,"The Relatives, Inc. Charlotte North Carolina","1100 East Blvd.  Charlotte, North Carolina 28203",35.20387268000,-80.847785900000
2891,Urban Ministry Center Charlotte North Carolina,"945 North College Street Charlotte, North Carolina 28206",35.23284149000,-80.833061200000
2892,Men's Shelter of Charlotte Charlotte North Carolina,"1210 N. Tryon Street Charlotte, North Carolina 28206",35.23535156000,-80.829338000000
2893,Charlotte Emergency Housing Charlotte North Carolina,"300 Hawthorne Ln Charlotte, North Carolina 28205",35.23402023000,-80.806106500000
2894,The Salvation Army Center of Hope Shelter Charlotte North Carolina,"534 Spratt St Charlotte, North Carolina 28206",35.23962021000,-80.837043700000
2895,Harvest Center Charlotte North Carolina,"2225 Freedom Dr Charlotte, North Carolina 28297",35.24818039000,-80.842178300000
2896,Hoskins Park Ministries Charlotte North Carolina,"107 Cromer St Charlotte, North Carolina 28104",35.26215363000,-80.881996100000
2897,My Sister's House Charlotte North Carolina,"3239 Beatties Ford Road Charlotte, North Carolina 28216",35.27820587158,-80.856239318848
2898,Discovery Home Care Inc Charlotte North Carolina,"816 Peaceful Glen Rd Charlotte, North Carolina 28273",35.12860107422,-80.905090332031
2899,Discovery Home Care Inc Gastonia North Carolina,"2429 Lynn Dr Gastonia, North Carolina 28054",35.29677200000,-81.142211900000
2900,Center of Hope Emergency Shelter Gastonia Gastonia North Carolina,"107 South Broad Street Gastonia, North Carolina  2805",35.26345680000,-81.178652600000
2901,As One Ministries Day Shelter Gastonia Gastonia North Carolina,"809  W Airline Ave Gastonia, North Carolina 28052",35.26541901000,-81.194198600000
2902,Salvation Army Center of Hope Rock Hill South Carolina,"125 South Charlotte Ave.  Rock Hill, South Carolina 29730",34.92917000000,-81.021950000000
2903,Pilgrims' Inn Rock Hill South Carolina,"236 W Main St Rock Hill, South Carolina 29730",34.92935700000,-81.031694000000
2904,Family Promise of York County Rock Hill South Carolina,"404 East Main St Rock Hill, South Carolina 29730",34.92245483000,-81.021385100000
2905,Lighthouse Shelter Clover Clover South Carolina,"706 Old N Main St Clover, South Carolina 29710",35.11898422241,-81.224067687988
2906,The Haven Shelter For Men Rock Hill South Carolina,"1435 Archive Street Rock Hill, South Carolina 29730",34.90853881836,-81.041519165039
2907,Safe Harbor Rescue Mission Hickory North Carolina,"210 2nd Street SE Hickory, North Carolina 28602",35.72940300000,-81.335630000000
2908,Fifth Street Ministries Statesville North Carolina,"1421 Fifth Street Statesville, North Carolina 28677",35.76548590000,-80.889946900000
2909,Yadkin Christian Ministries Emergency Food and Other Services Yadkinville North Carolina,"112 W Elm St Yadkinville, North Carolina 27055",36.13342285156,-80.660415649414
2910,Grace of God Rescue Mission Forest City North Carolina,"537 West Main Street Forest City, North Carolina 28043",35.33982468000,-81.877380300000
2911,"The Haven, Inc Spartanburg South Carolina","282 South Church Street Spartanburg, South Carolina 29306",34.95731735000,-81.937522800000
2912,Miracle Life Mission - Rescue Mission Spartanburg Spartanburg South Carolina,"189 North Forest Street Spartanburg, South Carolina 29301",34.94898987000,-81.941368100000
2913,SAFE- Home Rape Crisis Coalition Spartanburg South Carolina,"236 Union St Spartanburg, South Carolina 29306",34.94927597000,-81.933807300000
2914,Miracle Hill Ministries Inc - Shepherd's Gate Greenville South Carolina,"11 Regency Hill Drive Greenville, South Carolina 29607",34.85979843000,-82.304801900000
2915,"Harbour House, Inc Oxford North Carolina","not disclosed Oxford, North Carolina 27565",36.31069946289,-78.590835571289
2916,Lifeline Outreach Inc Henderson North Carolina,"2014 Raleigh Road Henderson, North Carolina 27536",36.30644608000,-78.408889700000
2917,Henderson Vance Men's Shelter Henderson North Carolina,"222 Young St Henderson, North Carolina 27536",36.32875061000,-78.402809100000
2918,Cumberland Interfaith Hospitality – Shelter for families Fayetteville North Carolina,"113 Stein Street Fayetteville, North Carolina 28303",35.10002000000,-78.956580000000
2919,Rainbow House Martinsville Virginia,"13 Cleveland Martinsville, Virginia  2411",36.68852300000,-79.867068000000
2920,"HAVEN of the Dan River Region, Inc. Danville Virginia","P.O. Box 878 Danville, Virginia 24543",36.58597180000,-79.395022800000
2921,House of Hope Danville Virginia,"206 S. Ridge St. Danville, Virginia 24541",36.58519745000,-79.393798800000
2922,"ECHO Ministries, The ARK Elkin North Carolina","130 Hill St Elkin, North Carolina 28621",36.26486206000,-80.846809300000
2923,Catherine H. Barber Memorial Shelter  Inc. North Wilkesboro North Carolina,"1405 1/2 3rd St North Wilkesboro, North Carolina 28659",36.17502600000,-81.145798800000
2924,The Shepherd's House Mount Airy North Carolina,"227 Rockford Street Mount Airy, North Carolina 27030",36.49708617000,-80.608763500000
2925,Galax Hope House Galax Virginia,"408 West Center St Galax, Virginia 24333",36.66158294678,-80.929222106934
2926,Janeth's Center for Women in Crisis Pembroke North Carolina,"506 Normal Street  Pembroke, North Carolina 28372",34.68154907227,-79.203010559082
2927,Crossroads Rescue Mission Shelby North Carolina,"206 Mount Sinai Church Rd. Shelby, North Carolina 28152",35.20187700000,-81.567511900000
2928,Cleveland County Rescue Mission Shelby North Carolina,"1100 Buffalo St. Shelby, North Carolina 28150",35.30288900000,-81.523935000000
2929,Harbor of Hope (Miracle Hill) Gaffney South Carolina,"227 Henderson Street Gaffney, South Carolina 29342",35.08876630000,-81.640395800000
2930,Miracle Hill Rescue Mission-Cherokee County - Adult Rescue Mission Gaffney South Carolina,"227 Henderson St. Gaffney, South Carolina 29341",35.08791733000,-81.640365600000
2931,Greenville Community Shelter Greenville North Carolina,"207 Manhattan Ave Greenville, North Carolina 27834",35.60483169556,-77.387977600098
2932,RCS - Emergency Homeless Shelter New Bern North Carolina,"919 George Street New Bern, North Carolina 28560",35.11509704590,-77.045265197754
2933,Religious Community Services (RCS) New Bern North Carolina,"919 George Street New Bern, North Carolina 28560",35.11505870000,-77.045415900000
2934,Onslow Community Outreach Homeless Shelter Jacksonville North Carolina,"600 Court St Jacksonville, North Carolina 28540",34.74993134000,-77.431282000000
2935,Second Chance Mission of Hope Inc. Jacksonville North Carolina,"309 Court St Jacksonville, North Carolina 28540",34.74745920000,-77.432324000000
2936,"Brunswick County Streetreach, Inc.  Shallotte North Carolina","P.O. Box 1331  Shallotte, North Carolina 28459",33.93999863000,-78.410003600000
2937,North Strand Housing Shelter Longs South Carolina,"2335 HWY 9 West Longs, South Carolina  29568",33.99497604370,-78.751251220703
2938,Push Faith House Jarratt Virginia,"205 Jarratt Avenue Ste #A Jarratt, Virginia 23867",36.81429833000,-77.468673670000
2939,King's Court Shelter Mullins ,"1001 N Main Street Mullins,   2957",34.22173160000,-79.258479500000
2940,House of Blessings Shelter Mullins South Carolina,"110 E Proctor St Mullins, South Carolina  29574",34.19804000854,-79.251953125000
